BARCODE_ID,date1,MonthlyMeanTemp,MonthlyPrecipSum,AnnualTemp,AnnualPrecip,Elevation,LUCAS_ID,SOIL_ID,Country,TH_LAT,TH_LONG,LC1_2018,LC_simpl_2018,LU1_2018,LC1_2015,LC_simpl_2015,LU1_2015,Soil_data_survey,Depth,Coarse_fragments,Clay_content,Sand_content,Silt_content,pH_CaCl2,pH_H2O,Electrical_conductivity,Organic_carbon,Carbonate_content,Phosphorus_content,Total_nitrogen_content,Extractable_potassium_content,Bulk_Density_0_10_cm,Bulk_Density_10_20_cm,Bulk_Density_20_30_cm,Ongoing_Number,Channel,Device,Basal_respiration,MIRR,Cmic,qO2,H2O_FW,glucose_per_sample,water_added,date_of_measurement,date_of_sampling,remarks,machine_factor,Xylosidase,Cellulase,N.actylglucosaminidase,beta.glucosidase,Acid.phosphatase,MWD,WSA,LC_5
761,9/19/2018,12.22799973,63.80000095,4.5,517,172,46604310,62166,SE,61.75251011,16.40363949,C31,Woodland,U120,C10,Woodland,U120,2018,0-20,0,0,0,0,3.9,4.66,45.6,406.9,0,34.4,19.6,332.5,0.110095656,0.124563203,NA,8477,Channel 10,EMIL,5.482039397,43.70670787,1162.598429,0.004715334,56.89310689,0.0432,0.5,4/3/2019,n/a,n/a,1,195.46,25.47,258.53,320.63,1880.41,1.467331325,87.09677419,Woodland
762,9/18/2018,17.03066629,28.40000042,7.1,644,85,51663648,56367,LT,55.22909354,23.3630505,B11,Cropland,U111,B11,Cropland,U111,2018,0-20,14,15,48,37,5.5,6.04,17.31,23.9,0,7.8,2.4,87.6,1.194927115,1.327064354,NA,7341,Channel 22,KLAUS,0.7567889,8.938883383,237.774298,0.003182804,15.80440587,21.6,1,6/24/2019,n/a,n/a,1,67.63,83.79,111.42,518.13,588.26,1.535561033,74.28571429,Cropland
763,12/3/2018,5.242666549,43.30000065,10.5,596,298,53122622,59963,RO,45.93875207,22.83529625,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,0,50,14,36,5.2,5.66,7.5,28.8,1,4.1,2.6,161.6,NA,NA,NA,7333,Channel 14,KLAUS,1.050223866,10.77152683,286.5226137,0.003665414,14.09698997,21.6,1,6/24/2019,n/a,n/a,1,33.77,8.45,164.63,128.4,640.2,2.104396739,100,Woodland
764,9/11/2018,19.27899957,12.50000019,11,648,165,36282804,24225,FR,47.95631663,0.698360914,B11,Cropland,U111,B32,Cropland,U111,2018,0-20,19,13,41,46,6.5,6.87,10.79,12.4,0,24,1.3,158.4,NA,NA,NA,8883,Channel 26,EMIL,0.184791916,11.46657533,305.0109037,0.000605853,3.231687106,21.6,1.5,6/24/2019,n/a,n/a,1,32.47,44.34,70.68,269.31,311.8,1.198610422,68.57142857,Cropland
765,9/19/2018,14.38566635,51.90000077,6.1,633,65,46524060,62032,SE,59.51811947,15.84138487,C31,Woodland,U120,C31,Woodland,U120,2018,0-20,10,16,55,29,3.6,4.06,27.1,202.4,0,14.2,8,156.5,0.219892313,0.563217946,NA,6886,Channel 17,KLAUS,2.516324627,16.45289179,437.6469216,0.005749668,38.81278539,0.0504,0.5,3/26/2019,n/a,n/a,1,109.07,20.57,127.91,241.62,1303.02,1.486422917,87.5,Woodland
766,12/3/2018,6.718333183,32.10000048,11.3,749,218,52362556,59947,RO,45.46594161,21.73774192,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,7,50,8,42,6.7,7.27,15.92,21.4,3,115.3,2.2,475.1,1.036649384,1.599981131,NA,7334,Channel 15,KLAUS,0.609586394,9.304213375,247.4920758,0.002463054,14.01030414,21.6,1,6/24/2019,n/a,n/a,1,14.87,19.76,92.85,207.89,229.52,2.141107029,83.33333333,Grassland
767,9/20/2018,17.42066628,16.90000025,7.3,800,1277,54642202,12581,BG,41.9748652,23.82799464,C22,Woodland,U120,C22,Woodland,U120,2018,0-20,16,9,70,21,4,4.74,3.51,13.3,0,2.4,0.6,45.8,1.123543035,1.117805438,NA,7340,Channel 21,KLAUS,0.757664485,7.671948559,204.0738317,0.003712698,3.554817276,21.6,1,6/24/2019,n/a,n/a,1,29.68,12.51,75.18,168.09,373.25,1.129684061,80,Woodland
768,12/3/2018,4.261999905,62.30000093,12.1,580,148,54082440,60090,RO,44.17469793,23.64882599,F40,Bareland,U111,B15,Cropland,U111,2018,0-20,24,49,25,26,4.9,5.74,12.51,18.7,0,49.2,1.7,205,1.126746169,1.294584963,NA,8452,Channel 15,EMIL,0.735815603,5.837470449,155.2767139,0.004738738,19.47458595,0.0252,0.5,3/26/2019,n/a,n/a,1,39.27,28.26,72.11,292.33,254.94,2.329223906,37.5,Other
769,12/14/2018,2.670333274,56.80000085,11.2,678,234,52502542,59946,RO,45.32165453,21.88758921,B75,Cropland,U415,B75,Cropland,U111,2018,0-20,2,27,65,8,5.9,6.24,8.22,24.5,0,4.6,2.4,82.6,1.228272154,1.324935505,NA,7326,Channel 7,KLAUS,2.165712978,22.29037919,592.9240864,0.003652597,27.56962865,21.6,1,6/24/2019,n/a,n/a,1,60.62,16.29,122.96,200.41,1401.32,2.250484234,94.28571429,Cropland
770,12/3/2018,4.650333229,44.10000066,11.1,557,204,53462624,60086,RO,45.90291515,23.27210872,B16,Cropland,U111,B16,Cropland,U111,2018,0-20,2,63,16,21,4.7,5.96,8.96,20,0,7.4,2.1,195.9,1.045340146,1.253729753,NA,8879,Channel 22,EMIL,0.434218175,7.129755215,189.6514887,0.002289558,14.2406115,21.6,1,6/24/2019,n/a,n/a,1,78.3,60.47,105.08,388.23,420.33,1.940168044,83.33333333,Cropland
771,9/11/2018,11.51266641,35.80000053,1.9,568,268,47584660,61809,SE,64.78831154,19.16239865,C22,Woodland,U120,C22,Woodland,U120,2018,0-20,15,0,0,0,3.1,4,5.22,332.8,0,30.2,7.4,245,0.082790906,0.251278429,NA,8459,Channel 22,EMIL,5.72541166,35.09123275,933.4267913,0.006133755,67.9549344,0.0504,0.5,3/26/2019,n/a,n/a,1,546.57,67.26,505.63,819.39,2458.81,2.1014375,80,Woodland
772,9/17/2018,12.56699972,50.60000075,2.6,540,140,50604656,21156,FI,64.27719769,25.30774837,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,22,0,0,0,3.8,4.53,10.54,251.1,0,58.4,12.9,92.8,0.166456145,0.429435948,NA,8863,Channel 6,EMIL,6.987347932,58.29521492,1550.652717,0.004506069,65.38655887,21.6,1.5,6/24/2019,n/a,n/a,1,171.43,23.29,406.01,659.75,3939.72,1.389887755,34.48275862,Woodland
773,9/19/2018,13.93233302,115.3000017,5.8,786,271,45323868,61410,SE,57.86655256,13.55167679,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,7,5,76,19,2.7,3.59,16.52,505.6,0,193.6,11.9,846.1,NA,NA,NA,7338,Channel 19,KLAUS,2.534227927,13.72034228,364.9611046,0.00694383,13.39060131,21.6,1.25,6/24/2019,n/a,n/a,1,190.98,56.37,233.42,542.7,1185.86,0.779949827,80.76923077,Woodland
774,9/11/2018,14.57766634,45.70000068,5.7,625,77,47144152,62052,SE,60.29116309,17.09978895,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,6,11,60,29,4.3,4.88,10.14,92.2,0,19.1,5.7,161.2,0.457021295,0.640507088,NA,7351,Channel 2,KLAUS,4.702708804,32.91271633,875.4782543,0.005371588,26.32629303,21.6,1,7/1/2019,n/a,n/a,1,57.47,14.47,305.76,206.28,1908.84,1.275562802,61.76470588,Woodland
775,9/18/2018,9.651666451,44.40000066,1.4,585,196,48204840,61751,SE,66.31296148,21.09295459,C21,Woodland,U120,C31,Woodland,U120,2018,0-20,9,5,56,39,3.3,4.11,7.23,71.6,0,25.1,2.2,102.3,0.13972837,0.670070625,NA,8904,Channel 17,EMIL,4.545978668,14.19621409,377.6192947,0.012038523,41.43170691,21.6,0.5,7/1/2019,n/a,n/a,1,57.28,10.01,623.75,228.79,1354.01,1.343203008,68,Woodland
776,12/3/2018,4.423999901,56.30000084,11.6,573,190,53982496,60089,RO,44.68650934,23.64605903,B11,Cropland,U111,B16,Cropland,U111,2018,0-20,0,39,44,17,5.8,6.53,15.09,14.9,0,27.3,1.5,224.8,1.261192796,1.1880579,NA,6892,Channel 23,KLAUS,1.4065364,7.893826734,209.9757911,0.006698565,18.01814573,0.0252,0.5,3/26/2019,n/a,n/a,1,62.62,61.21,114.47,370.45,418.56,2.113965217,34.21052632,Cropland
777,9/21/2018,13.67799969,141.7000021,5.7,918,291,45143854,61465,SE,57.74852588,13.23800933,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,20,6,65,29,3.1,4.06,5.77,57.5,0,7.8,2.6,63.7,0.664600693,NA,NA,7343,Channel 24,KLAUS,1.198117155,6.019525802,160.1193863,0.007482649,19.21581883,21.6,1.25,6/24/2019,n/a,n/a,1,59.31,3.89,27.41,84.8,1029.49,1.071418874,83.33333333,Woodland
778,9/11/2018,17.8009996,28.90000043,6.2,702,110,52383854,35234,LV,56.91042378,25.16994548,C33,Woodland,U120,E10,Grassland,U120,2018,0-20,9,6,71,24,4.4,5.02,6,24,0,6.9,1.6,40.1,0.894532603,0.869188218,NA,8927,Channel 10,EMIL,1.191318047,6.58614855,175.1915514,0.006800088,5.27275742,21.6,1,7/8/2019,n/a,n/a,1,110,14.84,91.15,178.25,839.1,0.628621065,50,Woodland
779,9/24/2018,11.7476664,52.70000079,4,672,316,46064206,62172,SE,60.85970165,15.23324849,C32,Woodland,U120,C32,Woodland,U120,2018,0-20,54,12,44,44,4.9,5.63,8.56,64.4,0,4,3.2,57.1,0.73466671,0.961089597,NA,8857,Channel 30,EMIL,1.904752234,13.990658,372.1515028,0.005118217,17.96067977,21.6,1.25,6/19/2019,n/a,n/a,1,15.23,2.81,207.96,89.05,853.99,1.128728659,79.31034483,Woodland
780,9/11/2018,17.8169996,26.9000004,7.5,610,49,51583590,56361,LT,54.73116263,23.07119101,B32,Cropland,U111,B11,Cropland,U111,2018,0-20,7,18,33,48,7,7.54,23.4,16.2,6,66.8,1.7,362.4,1.216955419,1.212402534,NA,7360,Channel 11,KLAUS,0.619634192,12.23777529,325.5248227,0.001903493,11.05577689,21.6,0.75,7/1/2019,n/a,n/a,1,28.81,59.37,81.44,450.74,305.71,1.878264925,62.16216216,Cropland
781,9/11/2018,19.14966624,11.70000017,8.7,600,81,46903344,41566,PL,53.07829199,15.51194482,B14,Cropland,U111,B16,Cropland,U111,2018,0-20,8,4,86,9,3.9,4.06,8.75,5.9,0,126,0.8,22.1,1.616842955,1.31957108,NA,7377,Channel 28,KLAUS,0.280452779,2.383848623,63.41037337,0.004422822,1.922120961,21.6,0.75,7/1/2019,n/a,n/a,1,12.3,5.81,46.06,96.26,346.44,0.479347345,60,Cropland
782,9/18/2018,24.26466612,9.100000136,15.6,467,279,34882068,50071,ES,41.21961,0.075941494,B75,Cropland,U111,B74,Cropland,U111,2018,0-20,7,22,44,34,7.7,8.33,14.76,23.8,476,7.5,0.8,91,1.166060098,1.192227234,NA,7353,Channel 4,KLAUS,0.226004084,4.802586794,127.7488087,0.001769129,2.634631317,21.6,1.25,7/1/2019,n/a,n/a,1,16.02,6.02,19.58,106.99,32.98,0.850488536,13.51351351,Cropland
783,9/20/2018,22.2609995,10.10000015,11.3,707,562,54922222,12580,BG,42.1052131,24.20217612,C32,Woodland,U120,C32,Woodland,U120,2018,0-20,11,6,40,54,6.6,6.7,10.52,28.9,4,4.9,2.1,140,1.01550194,1.134511868,NA,7365,Channel 16,KLAUS,0.541336154,18.09330748,481.281979,0.00112478,6.184885067,21.6,1.25,7/1/2019,n/a,n/a,1,27.25,27.04,303.82,351.32,477.69,1.971343658,93.33333333,Woodland
784,12/7/2018,0.047333332,50.60000075,10.1,522,218,56202746,60024,RO,46.47454551,27.06819547,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,95,29,25,47,5.7,6.32,7.35,19.9,0,21.9,2,379,1.279372097,1.221529064,NA,8899,Channel 12,EMIL,0.816108787,7.987447699,212.4661088,0.003841125,19.35211743,21.6,0.5,7/1/2019,n/a,n/a,1,47.91,63.69,116.33,475.62,399.96,2.073362974,51.35135135,Grassland
785,12/3/2018,6.849999847,40.90000061,11,784,257,52782560,59945,RO,45.44067122,22.27633684,E10,Grassland,U111,E10,Grassland,U111,2018,0-20,26,37,32,31,4.8,5.33,6.53,29.2,0,3,2.7,81,1.264779434,0.933272307,NA,7376,Channel 27,KLAUS,0.815324165,5.326784545,141.6924689,0.005754181,15.60271928,21.6,0.75,7/1/2019,n/a,n/a,1,56.81,12.52,59.76,98.6,507.89,1.899472934,60.60606061,Grassland
786,9/17/2018,17.00899962,42.90000064,10.6,687,91,37103014,24155,FR,49.91849434,1.471239453,B11,Cropland,U111,B12,Cropland,U111,2018,0-20,19,24,15,61,7.4,7.91,18.88,19.6,250,21.7,2.5,261.8,1.198452875,1.157272399,NA,7362,Channel 13,KLAUS,0.921683226,12.5047081,332.6252354,0.002770936,14.63495759,21.6,0.75,7/1/2019,n/a,n/a,1,70.07,33.2,65.22,249.77,204.81,1.786473146,50,Cropland
787,11/21/2018,7.433333167,35.70000053,8.2,650,470,55202844,60235,RO,47.53165626,26.05685965,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,58,51,31,18,5.3,5.97,16.22,36,0,5.7,3.3,265.3,0.913173729,0.956285399,NA,7364,Channel 15,KLAUS,1.1122,15.32733333,407.7070667,0.002727939,17.7360974,21.6,1,7/1/2019,n/a,n/a,1,70.32,61.23,180.97,552.6,796.43,2.217751773,70.96774194,Grassland
788,10/29/2018,9.215666461,5.600000083,6.5,940,926,55162612,60401,RO,45.50350592,25.39260531,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,43,28,55,17,4.8,5.49,7.84,18.8,0,2.8,2,85.2,1.118852743,1.195536089,NA,8893,Channel 6,EMIL,1.653666808,19.41006076,516.3076162,0.003202871,21.88741722,21.6,1,7/1/2019,n/a,n/a,1,73.27,53.78,142.49,454.68,869.94,1.657688925,93.93939394,Woodland
789,12/5/2018,3.078999931,33.00000049,9.4,718,472,54382628,59969,RO,45.78451373,24.44811177,E10,Grassland,U111,E10,Grassland,U111,2018,0-20,57,46,23,31,5.2,5.66,7.5,28.8,1,4.1,2.6,161.6,1.126732105,1.448020545,NA,7379,Channel 30,KLAUS,1.514006515,16.46181687,437.8843286,0.003457549,23.47956132,21.6,0.75,7/1/2019,n/a,n/a,1,71.93,94.34,316.92,588.28,421.57,2.444124046,94.87179487,Grassland
790,9/11/2018,17.72866627,49.70000074,7.3,602,70,51903592,56353,LT,54.69597203,23.56594086,C23,Woodland,U120,C22,Woodland,U120,2018,0-20,1,3,83,14,3.6,4.2,4.95,23.9,0,42.4,1.4,28.3,0.920771972,1.158266636,NA,8911,Channel 24,EMIL,0.748422002,4.390742411,116.7937481,0.006408066,7.614128624,21.6,1,7/1/2019,n/a,n/a,1,52.26,5.17,52.63,92.39,313.59,0.282890208,37.83783784,Woodland
791,11/19/2018,9.408333123,39.10000058,10.8,518,34,56562836,60031,RO,47.18359549,27.79512981,B16,Cropland,U111,E20,Grassland,U111,2018,0-20,80,40,7,53,6.3,6.88,11.22,20.4,0,10.3,2.4,381,NA,NA,NA,8914,Channel 27,EMIL,0.641298049,13.25349301,352.5429142,0.001819064,14.14593698,21.6,0.75,7/1/2019,n/a,n/a,1,29.08,42.89,68.4,369.58,337.56,2.334223502,87.17948718,Cropland
792,11/14/2018,13.38966637,4.70000007,12,424,54,57622520,60279,RO,44.2019949,28.19210241,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,22,35,15,50,7.2,7.56,19.85,35.5,491,6.8,3.9,559.9,1.188016298,1.251350063,NA,7359,Channel 10,KLAUS,0.513744766,12.28958068,326.902846,0.001571552,8.61753452,21.6,7,7/1/2019,n/a,n/a,1,84.07,24.23,84.63,311.73,175.86,1.984967249,88.88888889,Grassland
793,9/18/2018,17.07866628,22.70000034,6.8,576,103,51743714,56364,LT,55.79661501,23.68783109,B32,Cropland,U111,B11,Cropland,U111,2018,0-20,44,16,43,42,7.2,7.62,13.51,20.3,7,14.6,2.1,119.9,1.234234064,1.243146152,NA,8910,Channel 23,EMIL,0.64507772,12.79916112,340.4576857,0.001894737,9.993337775,21.6,0.75,7/1/2019,n/a,n/a,1,37.72,75.86,121.26,457.6,288.3,1.096754673,32.43243243,Cropland
794,9/11/2018,11.28733308,40.3000006,2,544,269,47404678,61808,SE,64.97012969,18.840932,C22,Woodland,U120,C22,Woodland,U120,2018,0-20,8,0,0,0,2.9,3.78,11.36,450.8,0,30,9.8,257.7,0.092917096,0.087541077,NA,6871,Channel 2,KLAUS,16.38987342,66.54008439,1769.966245,0.009259992,88.85440181,0.0504,0.5,3/26/2019,n/a,n/a,1,446.21,49.17,209.18,700.71,3315.62,1.760337838,0,Woodland
795,9/18/2018,10.4023331,37.10000055,1.8,600,358,47544580,61858,SE,64.0780456,18.85048336,C31,Woodland,U120,C31,Woodland,U120,2018,0-20,28,3,70,28,3.4,4.19,17.2,266.7,0,42.3,8.2,165.1,0.179912301,0.499556692,NA,6890,Channel 21,KLAUS,15.4319222,77.23874905,2054.550725,0.007511093,65.43405181,0.036,1,3/26/2019,n/a,n/a,1,855.45,160.46,7736.75,1543.38,6254.29,1.50502439,66.66666667,Woodland
796,12/3/2018,7.058666509,31.90000048,11.5,719,193,52342544,59948,RO,45.36215023,21.68956038,E10,Grassland,U420,E30,Grassland,U112,2018,0-20,7,60,17,23,4.9,5.36,7.53,18.7,0,16.7,1.6,110.7,1.102452169,1.492063821,NA,7378,Channel 29,KLAUS,0.645794739,4.664073113,124.0643448,0.005205321,10.9534807,21.6,0.75,7/1/2019,n/a,n/a,1,62.02,14.29,94.11,124.38,508.52,1.930123881,83.33333333,Grassland
797,11/24/2018,6.830666514,26.6000004,9.2,597,458,54762692,60009,RO,46.2803958,25.08747997,E20,Grassland,U111,E30,Grassland,U112,2018,0-20,35,11,10,79,6.9,7.46,21.65,38.1,108,5.6,3.8,771.3,1.324695016,1.281539174,NA,8909,Channel 22,EMIL,1.230135858,13.78207767,366.6032661,0.003355496,18.46257133,21.6,0.75,7/1/2019,n/a,n/a,1,29.84,33.55,95.22,334.03,332.13,2.141874494,95,Grassland
798,12/8/2018,0.89599998,42.10000063,8.7,726,561,54482686,59961,RO,46.27792971,24.71537441,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,20,58,23,19,6,6.41,9.4,26.3,0,105,2.7,131.2,1.094153054,1.227441001,NA,8897,Channel 10,EMIL,1.805934066,17.87692308,475.5261538,0.00379776,24.21718854,21.6,0.75,7/1/2019,n/a,n/a,1,46.36,41.04,328.59,487.69,908.13,2.2270125,97.36842105,Woodland
799,12/3/2018,6.153999862,36.10000054,11.6,592,90,52042676,59940,RO,46.57677844,21.56089019,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,1,40,26,34,6,6.41,13.5,43.9,0,51.3,4.3,523.7,0.886799438,1.362071667,NA,8912,Channel 25,EMIL,1.410320957,14.50947486,385.9520313,0.003654135,20.32425205,21.6,1,7/1/2019,n/a,n/a,1,72.78,115.17,283.64,535.31,1145.99,1.626866071,78.94736842,Grassland
800,12/3/2018,4.418666568,50.30000075,10.8,620,298,54262530,60092,RO,44.94037128,24.07015098,B16,Cropland,U111,B11,Cropland,U111,2018,0-20,35,62,19,19,4.9,5.96,9.82,11.3,0,18.2,1.4,290.7,1.074291767,1.486912187,NA,8905,Channel 18,EMIL,0.911895204,6.020846538,160.1545179,0.005693846,21.53514589,21.6,0.5,7/1/2019,n/a,n/a,1,51.95,32.36,59.93,223.4,346.46,2.174064057,65.78947368,Cropland
801,10/23/2018,14.19133302,11.60000017,11.9,544,131,55142474,60310,RO,44.2925432,25.0311532,B31,Cropland,U111,B11,Cropland,U111,2018,0-20,76,36,7,56,5.3,5.94,5.15,18.8,0,12.8,1.4,276.8,NA,NA,NA,8821,Channel 24,EMIL,0.58222915,8.571706937,228.0074045,0.002553554,14.83571192,21.6,1,6/11/2019,n/a,n/a,1,56.75,35.12,82.3,364.99,513.63,1.254477833,64.1025641,Cropland
802,11/14/2018,13.67433303,5.900000088,12.3,422,39,57942502,60280,RO,43.97487518,28.53004099,B11,Cropland,U111,B18,Cropland,U111,2018,0-20,1,22,22,56,7.4,7.86,21.1,27.8,292,17.9,2.6,142.9,0.991715468,1.052619614,NA,8856,Channel 29,EMIL,0.493479095,9.073647871,241.3590334,0.002044585,13.5896586,21.6,1.25,6/19/2019,n/a,n/a,1,83.35,44.8,76.41,361.37,141.67,1.455417333,55.88235294,Cropland
803,10/29/2018,10.05099978,3.600000054,8.7,713,573,54982632,60012,RO,45.71253526,25.21604494,C10,Woodland,U120,E10,Grassland,U420,2018,0-20,1,35,30,35,4.4,5.22,5.66,28.5,0,6.4,2.7,79,0.914453325,1.001750624,NA,7243,Channel 14,KLAUS,1.796392786,19.57181029,520.6101536,0.003450553,17.21964167,21.6,1.25,6/11/2019,n/a,n/a,1,173.7,64.39,87.45,417.87,921.92,1.383111888,80.55555556,Woodland
804,10/31/2018,8.596999808,2.400000036,5.5,647,1054,55742656,60399,RO,45.77936097,26.23650332,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,64,16,27,57,4.7,5.41,5.86,30.5,0,3.6,3,130.6,NA,NA,NA,8792,Channel 25,EMIL,1.8892261,22.07095888,587.0875063,0.003217963,24.21554132,21.6,1,6/5/2019,n/a,n/a,1,109.4,33.38,260.72,253.65,988.62,1.92350625,94.59459459,Woodland
805,11/14/2018,13.62733303,5.100000076,12.1,400,26,57962548,60250,RO,44.37072278,28.68857011,B11,Cropland,U111,F40,Bareland,U111,2018,0-20,2,26,3,71,7.4,7.73,26.75,17.7,39,28,1.9,371.7,1.005693193,1.313831252,NA,7239,Channel 10,KLAUS,0.256219357,6.882755281,183.0812905,0.001399484,8.521594684,21.6,1,6/11/2019,n/a,n/a,1,28.44,30.22,99.67,288.46,161.06,1.428813616,28.20512821,Cropland
806,10/24/2018,13.56566636,11.60000017,11.7,623,93,55962538,60311,RO,44.7016632,26.20143683,B11,Cropland,U111,B32,Cropland,U111,2018,0-20,18,31,37,32,4.8,5.66,12.95,18.5,0,67.3,1.6,224,NA,NA,NA,8816,Channel 19,EMIL,0.804263566,6.970284238,185.4095607,0.004337767,14.3852663,21.6,1,6/11/2019,n/a,n/a,1,40.49,23.06,64.85,195.15,369.6,1.586504121,39.47368421,Cropland
807,10/24/2018,15.002333,13.00000019,11.4,627,122,36722782,24833,FR,47.80809653,1.317556631,B32,Cropland,U111,B12,Cropland,U111,2018,0-20,26,22,6,72,6.4,6.75,22.44,13.7,0,24.7,1.5,259.1,0.980535385,1.036060783,NA,7372,Channel 23,KLAUS,0.652026424,10.62012736,282.4953877,0.002308096,7.482656095,21.6,1,7/1/2019,n/a,n/a,1,40.94,64.62,139.91,476.4,499.78,1.315709574,73.68421053,Cropland
808,10/16/2018,6.520333188,19.50000029,3.4,566,362,45564332,61768,SE,62.02223889,14.47368849,C22,Woodland,U120,C22,Woodland,U120,2018,0-20,5,3,69,28,3.9,4.56,3.24,15.1,0,6,0.7,19.7,0.744015011,1.07824691,NA,7241,Channel 12,KLAUS,0.968203198,7.495766698,199.3873942,0.00485589,11.94499669,21.6,1,6/11/2019,n/a,n/a,1,11.44,1.69,176.04,49.55,405.87,0.790540179,50,Woodland
809,8/21/2018,23.53033281,11.10000017,11.4,737,155,37622758,24175,FR,47.6818123,2.545135409,B16,Cropland,U111,B16,Cropland,U111,2018,0-20,26,8,64,28,6,6.46,12.01,18.2,0,68.8,1.9,140.8,1.444528257,1.371542052,NA,7254,Channel 25,KLAUS,0.595515695,9.478624813,252.13142,0.002361926,8.260654928,21.6,1,6/11/2019,n/a,n/a,1,30.66,59.52,88.34,374.97,334.2,0.892430622,71.42857143,Cropland
810,10/25/2018,11.8946664,15.90000024,9.3,667,514,54662566,60312,RO,45.18892659,24.65330631,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,53,46,36,18,5.2,5.87,8.52,28.3,0,8.1,2.6,362.7,NA,NA,NA,7238,Channel 9,KLAUS,1.340291453,38.13837469,1014.480767,0.00132116,15.96888962,21.6,1.25,6/11/2019,n/a,n/a,1,117.52,198.57,721.69,1261.42,1333.48,2.163748227,96.875,Woodland
811,11/16/2018,11.49233308,6.600000098,11,472,97,56842684,59983,RO,45.79956629,27.6989038,E20,Grassland,U111,E20,Grassland,U111,2015,0-20,59,9,28,63,7.5,8.07,13.1,15,35,4.9,1.6,175.7,NA,NA,NA,7258,Channel 29,KLAUS,0.279362267,6.322409212,168.176085,0.00166113,6.369215459,21.6,1,6/11/2019,n/a,n/a,1,24.28,9.99,55.85,161.62,115.04,1.673589212,69.23076923,Grassland
812,11/14/2018,13.04233304,4.400000066,11.5,424,85,57482568,60252,RO,44.65077344,28.15833854,B16,Cropland,U111,B11,Cropland,U111,2018,0-20,0,22,4,74,7.5,8.03,14.36,20.9,59,12.6,1.7,235.6,1.199909251,1.307979229,NA,7247,Channel 18,KLAUS,0.51884265,8.005000893,212.9330238,0.002436647,7.024244437,21.6,1,6/11/2019,n/a,n/a,1,29.64,28.93,98.66,294.81,137.6,1.380244306,27.5,Cropland
813,10/15/2018,13.5019997,111.5000017,10.9,1044,11,33343208,54948,UK,51.11625443,-4.198340473,B23,Cropland,U111,B15,Cropland,U111,2018,0-20,13,6,84,10,7.2,7.23,20.43,17.6,58,24.8,2.1,186,1.396763868,1.311134477,NA,6899,Channel 30,KLAUS,0.887403943,5.268960909,140.1543602,0.006331619,15.33239038,0.0252,1,3/26/2019,n/a,n/a,1,26.7,56.39,102.02,346.3,218.85,0.600618337,57.14285714,Cropland
814,11/21/2018,7.569666497,40.2000006,8.9,679,348,55622854,60236,RO,47.53611583,26.63175393,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,84,30,15,55,5.5,6.08,11.55,21.4,0,5,2.4,147.9,1.207069908,1.214853329,NA,8844,Channel 17,EMIL,0.727934316,10.84157492,288.3858929,0.002524168,11.4214876,21.6,1.25,6/19/2019,n/a,n/a,1,61.01,67.26,179.8,438.6,623.84,2.087715719,92.30769231,Grassland
815,10/16/2018,8.523333143,43.60000065,4.6,820,297,45284100,62140,SE,59.9520172,13.6968032,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,14,4,51,45,3.6,4.25,2.72,10.6,0,3,0.7,13.8,1.110220192,1.044328715,NA,7259,Channel 30,KLAUS,0.907765221,5.396159922,143.5378539,0.006324222,8.581903016,21.6,1,6/11/2019,n/a,n/a,1,36.32,4.37,144.56,98.54,510.45,1.121337545,68,Woodland
816,11/14/2018,12.97633304,6.800000101,11.6,446,16,57062620,60254,RO,45.19460861,27.78881208,B31,Cropland,U111,B11,Cropland,U111,2018,0-20,4,49,7,44,7.1,7.66,10.75,17.8,2,3.7,1.7,212.3,1.0385443,1.20793708,NA,7251,Channel 22,KLAUS,0.585352622,7.054249548,187.643038,0.003119501,8.504301787,21.6,1,6/11/2019,n/a,n/a,1,20.04,22.84,68.17,215.26,196.14,1.27003355,60,Cropland
817,10/29/2018,10.2943331,2.900000043,8.9,631,517,54902668,60011,RO,46.04377863,25.20512814,E20,Grassland,U111,E30,Grassland,U112,2018,0-20,76,19,26,55,6.9,7.47,19.73,26.9,101,3.9,2.5,465.9,1.065238985,1.537884771,NA,8830,Channel 3,EMIL,1.774425574,28.91042291,769.0172494,0.002307394,17.30006609,21.6,1.25,6/19/2019,n/a,n/a,1,67.42,88.18,326.5,584.54,553.01,1.927404362,94.59459459,Grassland
